SAP,NAME,ADDRESS,ZIPCODE,CITY,COUNTRY,PHONE,FAX,EMAIL,OBS,LINK
217272,PEDRO LOPES T MALVEIRA CASTELHANITO,"R. DO PORTO, LT.33, 4º DTO",2775-543, REBELVA - CARCAVELOS,PT,,,,,
217273,FILIPA ANDRE TOMAS ALÇADA,"R.JOSÉ DE MELLO E CASTRO, Nº7,6ºDTO",1750,LISBOA,PT,96 734 25 78,,,,
217274,ISABEL MARIA MATOS D CALDEIRA CABRA,"RUA DA PAZ, 3 - 3º C",1200-310,LISBOA,PT,,,,,
217275,JOÃO PAULO DE SOUSA SERAFIM,"RUA FRANCISCO SÁ CARNEIRO,8-2º DTO",2775-196, PAREDE,PT,,,,,
217276,JOSE PEDRO C NOBREGA CORTES,"RUA DO ARCO A S.MAMEDE, 12, 3ºDTO",1250-028, LISBOA,PT,91 613 59 70,,jpcortes25@gmail.com,,
217277,INSTITUTO DE CIENCIAS SOCIAIS,AV PROF ANiBAL DE BETTENCOURT 9,1600-189,LISBOA,PT,21 780 47 00,21 794 02 74,celeste.pires@ics.ul.pt,,
217278,SINASE,"Rua da Estrela, 21",1200-668,Lisboa,PT,213970970,213969224,geral@sinase.pt,,
217279,EUGENIO SANTOS ROQUE,R JOÃO ANTONIO PEREIRA 121 - 1º,2775-100, PAREDE,PT,21 467 69 39,21 467 69 39,roque@stagecombat.pt,,
217280,ORDEM DOS BIOLOGOS,"RUA JOSÉ RICARDO, 11 - 2ºE",1900-286,LISBOA,PT,21 840 18 78,21 840 18 76,sede.nacional@ordembiologos.pt,pedi actualização por Email 25/08/2008,
217281,ANA CRISTINA M LOPES,"RUA MIGUEL TORGA, 80, LOTE 2-5º D",3030,COIMBRA,PT,,,,,
217282,FELISBERTOLIVEIRA LDA,R ANTONIO ENES 58/68,4250-047,PORTO,PT,22 831 45 65,22 830 37 74,victorguedes@felisbertoliveira.com,,
217283,HENRIQUE MANUEL LIMA FIGUEIREDO,"R.FRANCISCO PEDRO CURADO,Nº6,2ºB",1170-139,LISBOA,PT,,,,e-mail,
217284,"LUSOGUERA.A.B. - Aluguer Automóveis Brasil,","Rua Fialho de Almeida, 1 - E",1070-128,Lisboa,PT,213875839,213815864,,,
217285,JORGE MANUEL DE OLIVEIRA SOARES,"R.DE CAMPOLIDE, 351, EDF.III, 23ºC",1070-034,LISBOA,PT,91 984 97 03,,,,
217286,VITOR CARLOS VIÇOSO DE PAIVA,"AV. PIEMONTE, LOTE 7 , 5º  A",2765-438,MONTE ESTORIL,PT,,,vicapaiva@gmail.com,,
217287,MARIA ANGELINA MOREIRA R R BARBOSA,AV CONDE D.HENRIQUE Nº 24,4700-214,BRAGA,PT,96 554 62 77,,mamrdrb@netcabo.pt,,
217288,FUNDAÇÃO CASA DA MUSICA,AV DA BOAVISTA 604-610,4149-071,PORTO,PT,22 012 02 20,22 012 02 98,info@casadamusica.com,,
217289,JOSE MANUEL LOURENCO COUTINHO AFONS,"Av. dos Moinhos, nº 15, 4º Esq.,",2610-278,AMADORA,PT,,,jafonso@oal.ul.pt,,
217290,ELISABETE JACINTO LDA.,"RUA DR.JOÃO COUTO, 29- 2º ESQ.",1500-236,LISBOA,PT,,,,e-mail,
217291,ANA CONCEIÇÃO VIEIRA,"R.CAR.MICHAELIS VASCONCELOS,28,R/C",1500-145,LISBOA,PT,,,,,
217292,ANTONIO DA N DE SOUSA DA CAMARA,"RUA CARLOS CALISTO, 3 - 5º.Esq.",1400-043,LISBOA,PT,,,antonio.camara@ydreams.com,,
217293,MARIA MANUEL DIAS DA MOTA,"AV. ALMIRANTE REIS, 57A - 3ºEsq.",1150-011,LISBOA,PT,,,,,
217294,ILUSOM,"RUA CAPITÃO LEITÃO, 113-1ºDT",2800-137, ALMADA,PT,91 750 00 48,,,,
217295,ALDA MARIA QUEIROS AREAL,"AV. CONDE S. JANUÁRIO, Nº 73, 2ºB.",2770-043, PAÇO D'ARCOS,PT,,,alda.areal@sapo.pt,,
217296,NUNO MANUEL GUERREIRO SENA,"RUA BERNARDIM RIBEIRO, 22-R/C ESQ",1150-070,LISBOA,PT,91 692 91 37,,,,
217297,JOSE FERREIRA MARQUES,"RUA DE S. FÉLIX, 37-R/CHÃO DTº",1200-839, LISBOA,PT,,,,,
217298,MANUEL DUARTE PEREIRA DE SOUSA,"R JOSE DURO, 25 2º DTO",1700,LISBOA,PT,,,,e-mail,
217299,JOÃO VLADIMIRO P RODRIGUES DOS SANT,AV. GOMES JUNIOR 209 MADALENA,4405-750, V.N.GAIA,PT,,,,,
217300,"IMAGE FACTORY-COM MULTIMEDIA, LDA","R DOS REMOLARES, Nº 7 1º DTO",1200-370,LISBOA,PT,21 325 89 02,21 325 88 03,geral@imagefactory.pt,,
217301,TRADUCTA,"R RODRIGO DA FONSECA,127 1ºDTO",1070-240,LISBOA,PT,21 388 33 84,21 385 78 86,info@traducta.pt,,
217302,QUALITY INN PORTO - BATALHAPRAÇA DA BATALHA,"PRAÇA DA BATALHA, 127-130",4000-102,PORTO,PT,22 339 23 00,22 200 60 09,quality.batalha@grupo-continental.com,,
217303,INESC PORTOCAMPUS DA FEUP,R DR ROBERTO FRIAS 378,4200-465,PORTO,PT,22 508 80 95,22 209 41 50,www@inescporto.pt,,
217304,MARIA DOS ANJOS DEUPES DE PERPESSAC,RUA PROF. BATISTA DA GRAÇA Nº7,2775-360, MÉRTOLA,PT,,,,,
217305,RUI JORGE MARTINS ALVES,TRAVESSA DA PORTUGUESA Nº19 2º ESQ,1200-351,LISBOA,PT,,,rui.drum@gmail.com,,
217306,ANTÓNIO F.C. PINTO SANTOS,"R. ANTÓNIO LUÍS LOPES, TORRE P-6ºES",2660-225,SANTO ANTÓNIO DOS CAVALEIROS,PT,91 730 44 77,,,,
217307,"CÍRCULO SOLAR, CONSUL MEDIÁTICA, UN","R. PEDRO ÁLVARES CABRAL, 8 - R/C",2830-098,BARREIRO,PT,,,,,
217308,TETRAPLANO ARQUITECTURA LDA,R DA TÓBIS PORTUGUESA Nº8 ESCT N 11,1750-292,LISBOA,PT,21 757 44 08,21 757 76 92,sm.tp@net.novis.pt,e-mail,
217309,ANA RITA FIRMO CANAVARRO GUIMARÂES,"RUA CÉSAR DE OLIVEIRA, LOTE 29 - 6º",1600-427,LISBOA,PT,96 274 21 21,,rita.canavarro@netcabo.pt,,
217310,MARGARIDA MARIA C FERNANDES DUARTE,"RUA D. LUÍS COUTINHO, 49 B.M.DEUS",1900-198,LISBOA,PT,21 868 45 13,,margotduarte@iol.pt,,
217311,SOCIEDADE VICRA DESPORTIVA SA,"RAVESSA DA QUEIMADA, Nº 23 R/C",1249-113,LISBOA,PT,21 323 21 95,21 343 22 15,publicidvd@abola.pt,,
217312,JOSE ANTONIO MOREIRA CARDOSO,AV. ALMIRANTE DE REIS 239 3ºESQ.,1000-051,LISBOA,PT,,,,,
217313,"MOL-MEDIA ONLINE E LOGISTICA, LDA",R PADRE LUÍS APARÍCIO Nº 11 2ºA,1167-004,LISBOA,PT,21 359 15 03,21 359 15 09,marconobre@mol.pt,,
217314,DANIEL EMILIO LOURO,"RUA NUNO TRISTÃO, 8",2840-388,ARRENTELA - SEIXAL,PT,,,dmlouro@gmail.com,e-mail,
217315,ROSARIO MARIA GODINHO ROSADO RATO,RUA B. VIVENDA FERNANDA R/CH,,ARROJA - ODIVELAS,PT,,,,,
217316,PAULO SERGIO LOPES GRAÇA,RUA JOÃO APOLINÁRIO Nº 8 EDF-A 2º B,2795-207, LINDA-A-VELHA,PT,,,paulo.graca@ccb.pt,,
217317,FILIPE MALHEIRO F PEREIRA DE MELO,"RUA DR. BASTOS GONÇALVES Nº1,1B",1600-898, LISBOA,PT,,,f-melo@netcabo.pt,,
217318,JOÃO CENTENO MOREIRA,CALÇADA DE SANTO AMARO 152 B,1300-516,LISBOA,PT,,,joaomoreira@mac.com,VER NOTA,
217319,BERNARDO JOSE CENTENO MOREIRA,"AV. VISCONDE DE VALMOR, 70, 2º",1050,LISBOA,PT,,,joaomoreira@mac.com,,
217320,TIAGO MANUEL OLIVEIRA ALVES,"RUA 1º DE JUNHO, 23  - 2.º",4435-603,BAGUIM DO MONTE,PT,,,,,
217321,BRUNO RODRIGUES DINIS FERNANDES,"RUA ANTERO DE QUENTAL, 7 R/c dto",2330-028,ENTRONCAMENTO,PT,,,,,
217322,MARTA SANTOS SILVA HUGON,"R. INFANTARIA 16, Nº 52 - 2º FRENTE",1350-167,LISBOA,PT,,,marta.hugon@jwt.com,,
217323,TEIXEIRA SANTOS & LOPES LDAGARRAFEIRA CAMPO DE OURIQUE,RUA TOMÁS DA ANUNCIAÇÃO Nº29-A,1350-322,LISBOA,PT,21 397 34 94,21 397 59 61,garrafeiracourique@mail.telepac.pt,Mafalda Santos,
217324,JOSE INACIO RAMALHO VITORINO,"AV. MQRQUÊS DE POMBAL,3-B-1ºFrt.",2700-568,AMADORA,PT,,,fatima.vitorino@ifap.min-agricultura.pt,,
217325,MARCO ANDRE ALVES FERNANDES,"RUA DA BOA HORA, 41  R/c Esq.",2840-368,SEIXAL,PT,,,marcofernandesperc@gmail.com,,
217327,MIGUEL LUIS REBELO VIEIRA DE FREITA,"AV. EST.UNIDOS DA AMÉRICA,122-5ºESQ",1700-190, LISBOA,PT,,,,,
217328,INES LOBO ARQUITECTOS LDA,RUA DO INSTÍTUTO INDUSTRIAL 18 2º,1200-225,LISBOA,PT,21 395 81 55/6,,mail@ilobo.pt,,
217329,JOÃO MIGUEL MORAIS C R MARQUES,LG DA RAMADA ALTA 32 2º ESQ.,4050-491, PORTO,PT,,,,,
217330,"CENTRAL MENSAGEIROSERVIÇO DE ESTAFETAS MÓVEIS, LDA",ALAMEDA ANTÓNIO SÉRGIO 12-A,1495-132,ALGÉS MIRAFLORES,PT,21 410 91 54/5/6,21 412 04 35,mail@centralmensageiro.pt,Serviço 24 Horas: 919700920,
217331,PEDRO JOÃO MESQUITA FILIPE,R JOSÉ BRANCO RODRIGUES 119,2775-107,PAREDE,PT,,,,,
217332,PATRICIA MARTINS SAMPAIO FARIA,"RUA LADISLAU PIÇARRA,Nº12,R/C ESQ.",1000-187,LISBOA,PT,91 959 51 73,,,,
217333,PATRICIA ALEXANDRA MARCELINO ROSA,"R.Jacob Sarmento, 3-2º. E",2500-851,CALDAS DA RAINHA,PT,,,patricia.marcelino@gmail.com,Alterado cadastro pelo recibo de acto isolado,
217335,FILMES DO TEJO-AUDIOVISUAIS.LDA.,AV. DA LIBERDADE 85 3º,1250-140,Lisboa,PT,213 234 400,213 471 087,filmesdotejo@filmesdotejo.pt,,
217336,PRU DE   INTERFACE DESIGN GRAFICO,"RUA BORGES CARNEIRO, 34 - R/C",1200-619,1200-619 LISBOA,PT,21 397 05 69,21 395 92 33,prude@prude.pt,,
217337,DENISE PRINO DIAS PINTO,"RUA DO VIGÁRIO, 48-3º",1100-616, LISBOA,PT,96 432 4932,,,,
217338,CARLOS JORGE FIUZA MARQUES,"R RAINHA D. LUÍSA DE GUSMÃO,8-9º E",1600-686,LISBOA,PT,,,carlosfiuza@netcabo.pt,,
217339,MARIA JOSE LOPES GOMES SILVA,"R.GENERAL SILVA FREIRE,Nº37-2º DTº",1800-208,LISBOA,PT,91 406 88 43,,zeca.silva@netcabo.pt,,
217340,"TRANSPARENCIAS COLORIDAS, LDA",AV JÚLIO DINIS 2 D,1050-131,LISBOA,PT,21 796 88 29,21 797 73 74,tcoloridas.armando@gmail.com,,
217341,ROSEMARY ELINOR BLANDY,"CALÇADA CONDE PENAFIEL, 30-3ºESQ.",1100-158, LISBOA,PT,21 888 56 81,,rosieblandy@fastmail.fm,,
217342,ANA RITA ARTIAGA PEREIRA DINIS MIRA,"CALÇADA DOS MESTRES, Nº 7 - 1ºC",1070-176, LISBOA,PT,,,,,
217343,ALEXANDRE VAZ PEREIRA,"RUA EDUARDO COELHO, 6-Apt. B",1200,LISBOA,PT,,,,,
217344,CARTOSIS-SOL.CARTÕES SIST. SEG. LDACentro Emp. Sintra-Estoril II Ed.E,Estrada de Albarraque - Linhó,2710-335,Sintra,PT,210 460 822,219 243 236,geral@cartosis.com,,
217345,FABRICA DA COMIDA,AVENIDA 25 DE ABRIL - TENIS CLUBE,3080-086,FIGUEIRA DA FOZ,PT,,,,,
217346,"MEGATRÓNICA-INFOR.ELECTRONICA,LDA","AV. PADRE JÚLIO FRAGATA, 68",4710-413,BRAGA,PT,253 250 340,253 250 349,,,
217347,ANA LUISA ULRICH DA C MELO E ALVIM,"RUA SERPA PINTO, Nº 3 - 1º",1200-442,LISBOA,PT,96 908 04 49,,,,
217348,MATILDE CASTRO HENRIQUES CARDOSO,"R. DO ARCO A SÃO MAMEDE,Nº19-1ºESQ",1250-026,LISBOA,PT,91630540 /213958356,,matildechcardoso@gmail.com,,
217349,JOANA CATARINA DE OLIVEIRA COUTO,R ISABEL ABOIM INGLES LOTE 7,1675-000,PONTINHA,PT,96 252 38 19,,joana.c.couto@gmail.com,,
217350,"BACELAR & IRMÃO, LDA.",R DUQUE DE SALDANHA 168,4300-461,PORTO,PT,22 589 89 00,22 589 89 09,geral@bacelar.pt,,
217351,AUTO ELECTRICA-ILIDIO G.ÁGUAS&FILHO,"Av. Torcato Pardal Monteiro, 19 C",2715-122,Pero Pinheiro,PT,219 271 533,219 677 380,,,
217352,"TEMA CENTRAL-UNIPESSOAL,LDª","R.GENERAL FERREIRA MARTIN Nº10,8º C",1495-137,MIRAFLORES-ALGES,PT,21 410 02 02,21 410 01 66,l.rosa@moonmedia.info,,
217353,ULRICH LOOK,"R. AMADEU DE SOUSA CARDOSO,152-H32",4150-065, PORTO,PT,,,,,
217354,FREDERICA BASTIDE BEIRÃO DA VEIGA,"RUA DE SÃO PAULO 202, 2º",1200-249,LISBOA,PT,,,frederica_bd@yahoo.co.uk,e-mail,
217355,"FABRICOZINHAS FABRICOMERCIOCOZINHAS E ELECTRODOMESTICOS, LDA",R DOS LUSIADAS 50 A,1300-372,LISBOA,PT,21 363 16 38,21 362 07 63,fabricomercio@fabricozinhas.com,,
217356,ANA ISABEL L PIRES ANTUNES DIAS,"Rua Augusto Costa, nº 25 - 6ºB",1600-414,LISBOA,PT,,,anaisabeldias@gmail.com,,
217357,MARIA LUISA DE CARVALHO BAPTISTA,"RUA MIGUEL LÚPI, 30-1º DTº",1200-725,LISBOA,PT,21 396 34 20,,mluisa.baptista@sapo.pt,,
217358,ABDOULAYE NDIAYE,"CENTRO C.MOURARIA,PISO-2,L.Nº 528",1100, LISBOA,PT,,,,NOTA  pagamento por caixa,
217359,INTERWINE LDA.,"ZONA INDUSTRIAL MAIA 1, SECTOR 2, N",4470-909,MAIA,PT,22 943 93 26,22 943 93 29,paulasoares@interwine.pt,Srª Dª Paula Soares,
217360,ESASKIA CAROLIN HOVERS FALCATO,"RUA DA CONÇEIÇÃO DA GLÓRIA, 40, R/C",1250,LISBOA,PT,,,,E-MAIL,
217361,PEDRO MIGUEL FERREIRA PINTO,"R. MANUEL S.M. RATO, 18-4ºDTº",2769-081,CAXIAS,PT,,,,,
217362,JORGE MANUEL MARTINS DIAS,"PASSEIO INFANTE D. HENRIQUE,31-1º",3080, FIGUEIRA DA FOZ,PT,,,,,
217363,SINTAGMA TRADUÇÕES  LDA,"RUA JOSÉ RÉGIO, Nº9 - 3º DTO.",2780-129,OEIRAS,PT,21 457 43 83,21 457 39 90,info@sintagma.pt,,
217364,INTERNATIONAL CONSULTANCY PORTUGAL,EDIFÍCIO PASCOAL DE MELO,1170-294,LISBOA,PT,21 814 07 21,,,,
217365,RUI ROCHA FERNANDES,LUGAR DA GUARDA - VILA LANHELAS,4910,CAMINHA,PT,,,ruirfernandes82@hotmail.com,Ver For 214435- N. Cont.Incorrecto VER C101339496,
217366,JOÃO PEDRO SILVA BRANCO BARBOSA,R ALMEIDA E SOUSA 27 1º DTO,1350-007,LISBOA,PT,96 291 88 99,21 386 80 15,liljohn@enchufada.com,,
217367,TOMAS SEPULVEDA REY COLAÇO D AGUIAR,"RUA DA ESPERANÇA, 63",1200-655,LISBOA,PT,,,,,
217368,TIAGO NUNO SOUSA BARTOLOMEU COSTA,"Rua António Nobre, 19, r/c dto",1500-046,LISBOA,PT,,,tiagobartolomeucosta@gmail.com,,
217369,"ALFERVOLT-MATERIAL ELÉCTRICO, LDA.CENTRO EMPRESARIAL SINTRA ESTORILV. ARMAZEM E-10 e E-11",ESTRADA DE ALBARRAQUE,2710-297,SINTRA,PT,21 910 97 00,219109750,geral@alfervolt.pt,,
217370,GETTY IMAG SALES PORT UNIPESSOAL LD,"RUA VASCO DA GAMA, 60 C",2775-297,PAREDE,PT,80 084 46 91,93 362 04 61,Cristina.Souza@gettyimages.com,,
217371,RUDOLFO FERREIRA NEVES,"Rua das Romazeiras, lt 17, R/C dt",2750-479,CASCAIS,PT,,,rudolfofneves@yahoo.com.br,E-MAIL,
217372,MILTON BASEGGIO LEHMKUHL,"R. Filipe Folque, 19,",1050-111,LISBOA,PT,,,milton_batera@yahoo.com.br,E-MAIL,
217373,"FUNDIÇÃO COSME & FILHOS, LDA",R CANELAS DE BAIXO 142,4410-292,CANELAS,PT,22 711 76 72,22 711 76 72,josecosme@clix.pt,,
217375,CECILIA MARIA B TAVARES FOLGADO,"RUA PROF. ÂNGELO MONTEIRO, BI-1 2DT",7300-041,PORTALEGRE,PT,,,,,
217376,MARIA JOÃO PEREIRA DE ALMEIDA FERRO,"R.FRANCISCO CONCEIÇÃO SILVA,1-R/C-C",1600-014,LISBOA,PT,,,,,
217377,IKEA PORTUGAL  MOVEIS E DECORAÇÃO L,Loja de Alfragide,2614-520, AMADORA,PT,21 470 50 00,21 470 50 12,,PAGAMENTO POR CAIXA,
217378,COSTA & LEANDRO LDA,R DR JORGE DE SENA LOTE 11 R/C ESQ,2000-641,ALTO DO BEXIGA-SANTARÉM,PT,24 330 2402,24 330 2410,costaleandro@mail.telepac.pt,,
217379,MARIA TERESA DE MELO FREITAS,"VALE DE ESTEVÃO,S.LOURENÇO,B.ANADIA",3780,ANADIA,PT,,,,,
217380,ANIMAIS A V P LDA,"R. D. PEDRO DE CRISTO, 1C",1700-135,LISBOA,PT,21 847 36 68,,ANIMAIS.AVPL@GMAIL.COM,,
217381,RUBY HELLEN HART,"RUA ALVISSE CADAMOSTO, 4, 5º",1400-013,LISBOA,PT,,,,,
217382,"HERNANI RIBEIRO & TEIXEIRA, LDAFABRICA DE MOVEIS E ESTOJOS EM MADE",R MANUEL SOUSA MATOS 290,4510-322,S PEDRO DA COVA,PT,22 466 34 40/1,22 466 34 49,hrtlda@mail.telepac.pt,,
217383,"MEDTRONIC PORTUGAL, LDA",R TOMAS DA FONSECA TORRE E 8º ANDAR,1600-209,LISBOA,PT,217 24 51 00,217 24 51 99,contactos@medtronic.com,,
217384,PEDRO RAFAEL NETO SANTOS,"RUA DO PICOTO, 10  PENAMAIOR",4595-354,PAÇOS DE FERREIRA,PT,,,,,
217385,JOSE GREGORIO FILIPE BOM DE SOUSA,"R.Oliveira Martins , nº 3- 3º esq",1000-210, LISBOA,PT,,,josebondesousa@gmail.com,,
217386,JOÃO RICARDO VELOSO FALCATO,"R.DA CONCEIÇÃO DA GLÓRIA,40 R/C,",1250,LISBOA,PT,,,joaofalcato@gmail.com,,
217387,"GUERRA E PAZ, EDITORES, S.A.","RUA DO CONDE REDONDO, 8 - 5º ESQº",1150-105,LISBOA,PT,21 314 44 88,21 314 44 89,guerraepaz@guerraepaz.net,,
217388,CARLOS MIGUEL A PEREIRA DA COSTA,"AV.GONÇALVES ZARCO,307,SASSOEIROS",2775-509, CARCAVELOS,PT,,,,,
217389,MARIO DANIEL NUNES PENIM REDONDO,"RUA MANUELA PORTO, Nº 12, 1º DTO,",1500-422,LISBOA,PT,,,mdredondo@gmail.com,,
217390,TERESA MARIA G M DOS SANTOS MARQUES,"R.LUIS CRISTINO DA SILVA,Nº 57,4ºDT",1950-171,LISBOA,PT,,,,e-mail,
217391,MIGUEL VEIGA DE M GUEDES CARDOSO,"TV. LÉGUA DA PÓVOA, 5 - 9º Esq.",1250-136, LISBOA,PT,91 669 25 37,,,,
217392,ORQUESTRA DE CÂMARA MUSICARE LDA,"AV.CONSELHO DA EUROPA,61,HAB 9.2",4250-543, PORTO,PT,,,,e-mail,
217393,"COFAC-COOP.FORMAÇÃO A.CULTURAL,CRL.","AV.CAMPO GRANDE, 376",1749-024,LISBOA,PT,21 751 55 00,,,,
217394,JOÃO PAULO PITA DA COSTA,"RUA PRESIDENTE ARRIAGA, 90",2815-427,CHARNECA DA CAPARICA,PT,,,,,
217395,JOÃO RAIMUNDO TOSCANO RIBEIRO,"RUA JOÃO LUÍS RICARDO, 16-3º. C",2775-211,PAREDE,PT,,,,,
217396,MARIA ELEONOR RIBEIRO PICAS CARVALH,AV DR ARTUR CUNHA  ARAÚJO 147 R/C,4480-667,VILA DO CONDE,PT,25 360 32 70,25 367 97 58,,,
217397,SVDI SERVIÇOS E TECNO INF LDA,"Rua José Galhardo, LT-19 S/CV Loja",1750-131,Lisboa,PT,21 416 59 20,21 416 59 21,elva.carvalho@svdi.pt,,
217398,SARA SOUSA ALMEIDA MATOS,"ALAMEDA DO TEJO, 75 - 2º ESQº",2890-127,QUINTA DOS FLAMINGOS-ALCOCHETE,PT,,,sara_sousa@yahoo.com,,
217399,ANTONIO JOSE ESCORREGA O CANDEIAS,AV DA REPÚBLICA  Nº35,2780-156,OEIRAS,PT,,,,,
217400,ANA LUISA FERNANDES PAZ,BAIRRO MANUEL DUARTE 7,2130-027,BENAVENTE,PT,,,,,
217401,MARIA DE FÁTIMA SERPA SANTANA LANCH,R JOSÉ RAMOS COELHO Nº9,2730-249,BARCARENA,PT,,,,,
217402,MELÂNIA PAVÃO NUNES ROCHA,R DE SANTA BÁRBARA 28,9500,PONTA DELGADA,PT,,,,,
217403,SOCIAL2ALLPROJECTOS DE CONSUL E RESP SOCIAL L,"RUA DOS LUSÍADAS, 19-3º DRTº",1300-366,LISBOA,PT,96 203 12 35,21 346 52 69,,,
217404,TOMAS BALTAZAR,"AL.DR.FERNAND AZEREDO ANTAS131,7ºD",4150,PORTO,PT,,,,,
217405,EDUARDA AUGUSTA V PEREIRA DE MELO,"RUA BERNARDO SEQUEIRA, Nº586, 2º",4715-010,LISBOA,PT,,,,,
217406,VITOR JOSE PORTINHA FERNANDES,"R.CAPITÃO RENATO BAPTISTA,Nº21,R/C",1150-085,LISBOA,PT,,,,,
217407,MARIA JOÃO SANTOS MACHADO,"RUA DR. JOÃO COUTO, Nº2, 4ºB",1500,LISBOA,PT,,,,,
217408,JOSE ALVES RIBEIRO,"AV. OSNABRUCIK, 76",5000-427, VILA REAL,PT,,,,NÃO TEM E.MAIL,
217409,LAURA C  FERREIRA PEREIRA,"QUINTA DE VILAR, LOTE 2",4810-039,GUIMARÃES,PT,,,,,
217410,PROJECTERMICA PROJ ELECTROME LDA,"RUA DA LIBERDADE, Nº101 R/CH",2840-397,SEIXAL,PT,21 222 33 95,21 222 33 95,propjectermica@mail.telepac.pt,,
217411,FLATLAND  DESIGN DE COMUNICAÇÃO,"LARGO BARÃO DO QUINTELA,3-2º ESQ.",1200-046,LISBOA,PT,21 343 22 58,,flatland@sapo.pt,,
217412,VITOR MANUEL OLIVEIRA DA SILVA,"RUA DO ALMADA, 605",4050-039,PORTO,PT,,,,,
217413,CASTEL PUBLICAÇÕES E EDIÇÕES SA,"RUA DA TRAVAGEM, 36",4460-663,SENHORA DA HORA,PT,22 957 78 10,22 957 78 28,marcelino@eurostandarte.com.pt,,
217414,JOÃO PAULO L  RAMOS,RUA ALÉM RIO,4905-152,TREGOSA,PT,,,,,
217415,INÊS MARGARIDA LOPES ALVES,"RUA MARTINS SARMENTO, 54, 2 DT,",1170-233, LISBOA,PT,,,nes_lopes@yahoo.com,,
217416,ORCHESTRUTOPICA-ASS.CUL.S.F.L,"LARGO DO CARMO, 18, 1ºESQ,",1200-092,LISBOA,PT,21 347 41 48,21 347 41 48,orchestrutopica@novascenas.pt,,
217417,"SANI EXPRESSO-SISTEMAS HIGIENE, LDA","RUA AUGUSTO AMARAL, 137, R/C",1685-733,FAMÕES,PT,21 933 14 93,21 934 27 91,,,
217418,"HOTELINVACTIV. TURISTICAS E HOTELEIRAS, LDA","RUA DO PORTO, 1",2765-271,ESTORIL,PT,214684461,214682108,geral @hotelinglaterra.com.pt,,
217419,NETCETERA CENTRO AUT ASSIST APPLE,R JOSHUA BENOLIEL 1F,1250-136,LISBOA,PT,21 384 94 86,21 384 94 88,mara.barros@netcetera.pt,,
217420,HUGO MIGUEL MAGALHÃES MORAIS SOUSA," RUA DAS MADRES, 5  -  3º",1200,LISBOA,PT,,,hugosousa666@hotmail.com,,
217421,OSCAR DANIEL CASTRO PALHA TORRES,RUA TRELAMAS-VITORINO DAS DONAS,4990-800,PONTE DE LIMA,PT,,,,,
217422,CARLOS MANUEL VIEIRA MONTEIRO,"R DA ADIÇA, Nº 16 3º DTO",1100-008,LISBOA,PT,,,,,
217423,HOTEL INFANTE DE SAGRES,PRAÇA D FILIPA DE LENCASTRE 62,4050-259,PORTO,PT,22 339 8500,22 339 8599,bookings@hotelinfantesagres.pt,,
217424,ALEXEI EREMINE,"RUA BELMONTE, 8 - 3º ESQ.",2765-398, MONTE ESTORIL,PT,,,,,
217425,HOTEL TRYP COLINA DO CASTELO,R DA PISCINA,6000-453,CASTELO BRANCO,PT,27 234 92 80,,tryp.colina.castelo@solmeliaportugal.com,,
217426,VARANDOTEIS GESTÃO EST HOTEL LDA,R DO MUNICIPIO LOTE 31,8200-161,ALBUFEIRA,PT,28 959 00 00,28 958 61 92,reservas@varandoteis.pt,,
217427,CANDIDO MANUEL VARELA FREITAS,"AV DA REPUBLICA, 36 LADO B 5ºESQ",1050-193,LISBOA,PT,30 994 05 89,,vfreitas@iec.uminho.pt,,
217428,FERNANDO MANUEL DOS SANTOS RAMOS,"R. DA PRAIA, 43, 2º ESQ - PRAIA DA",3830-766,GAFANHA DA NAZARE,PT,,,,,
217429,TERESA  AZEVEDO GOMES,"R.PROF.BRANCO RODRIGUES,Nº30,4º",1200-363,LISBOA,PT,,,,,
217430,HOTELARIA TURISMO C COUTO LDAHOTEL SAMASA FUNDÃO,R VASCO DA GAMA,6230-375,FUNDÃO,PT,27 577 99 30,27 575 18 09,hotel@hotelsamasafundao.com,,
217431,MIRANDELA ARTES GRAFICAS SANOVO FORNECEDOR 219661,R RODRIGUES FARIA 103,1300-501,LISBOA,PT,21 012 97 00,21 361 34 69,geral@mirandela-sa.pt,,
217432,"ABC-SEGURANÇA EQUIP.SISTEMAS, LDA.","RUA DA INDÚSTRIA, LOTE 2",2660-042,FRIELAS,PT,21 938 82 34,21 938 82 35,geral@abcseguranca.com,,
217436,ROMA EDITORA,AV DE ROMA 129 R/C e SQ,1700-346,LISBOA,PT,21 797 53 79,21 798 65 49,geral@roma-editora.pt,,
217437,JOÃO ALEXANDRE TEIXEIRA BARROSO,"R.PROF.SOUSA DA CÂMARA,Nº187-2º ESQ",1070-216,LISBOA,PT,,,barrosoalexandre@sapo.pt,,
217438,EDIÇÕES TINTA DA CHINA LDA,R JOÃO DE FREITAS BRANCO 35-A,1500-627,LISBOA,PT,21 726 90 28,21 726 90 30,bbulhosa@tintadachina.pt,,
217439,MIGUEL VALE DE ALMEIDA,"RUA DE CAMPOLIDE, 351-E, ED4, 9ºC,",1070-034,LISBOA,PT,,,,,
217440,ANTONIO MANUEL C SEQUEIRA LOPES,"RUA JOAO DE MENEZES, Nº 8 -2º",1900-267,LISBOA,PT,,,,,
217441,FERNANDO JORGE L COUTINHO TEIXEIRA,"RUA DOA LAMEIRÕES, 695 - 1º DTO",4510-302, S.PEDRO COVA,PT,,,,,
